STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USW00094728,"NY CITY CENTRAL PARK, NY US",8/21/2013,0,0,90,72
USW00094728,"NY CITY CENTRAL PARK, NY US",8/22/2013,0.25,0,78,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/23/2013,0,0,82,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/24/2013,0,0,80,65
USW00094728,"NY CITY CENTRAL PARK, NY US",8/25/2013,0,0,83,64
USW00094728,"NY CITY CENTRAL PARK, NY US",8/26/2013,0.04,0,84,68
USW00094728,"NY CITY CENTRAL PARK, NY US",8/27/2013,0.01,0,87,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/28/2013,0.43,0,86,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/29/2013,0,0,80,71
USW00094728,"NY CITY CENTRAL PARK, NY US",8/30/2013,0,0,85,70
USW00094728,"NY CITY CENTRAL PARK, NY US",8/31/2013,0,0,86,73
USW00094728,"NY CITY CENTRAL PARK, NY US",9/1/2013,0,0,84,75
USW00094728,"NY CITY CENTRAL PARK, NY US",9/2/2013,0.05,0,82,74
USW00094728,"NY CITY CENTRAL PARK, NY US",9/3/2013,0.03,0,82,68
USW00094728,"NY CITY CENTRAL PARK, NY US",9/4/2013,0,0,82,65
USW00094728,"NY CITY CENTRAL PARK, NY US",9/5/2013,0,0,80,64
USW00094728,"NY CITY CENTRAL PARK, NY US",9/6/2013,0,0,72,57
USW00094728,"NY CITY CENTRAL PARK, NY US",9/7/2013,0,0,80,59
USW00094728,"NY CITY CENTRAL PARK, NY US",9/8/2013,0,0,83,64
USW00094728,"NY CITY CENTRAL PARK, NY US",9/9/2013,0,0,73,57
USW00094728,"NY CITY CENTRAL PARK, NY US",9/10/2013,0.01,0,87,68
USW00094728,"NY CITY CENTRAL PARK, NY US",9/11/2013,0,0,96,77
USW00094728,"NY CITY CENTRAL PARK, NY US",9/12/2013,1.6,0,87,70
USW00094728,"NY CITY CENTRAL PARK, NY US",9/13/2013,0.06,0,77,59
USW00094728,"NY CITY CENTRAL PARK, NY US",9/14/2013,0,0,67,54
USW00094728,"NY CITY CENTRAL PARK, NY US",9/15/2013,0,0,73,51
USW00094728,"NY CITY CENTRAL PARK, NY US",9/16/2013,0.03,0,73,56
USW00094728,"NY CITY CENTRAL PARK, NY US",9/17/2013,0,0,65,50
USW00094728,"NY CITY CENTRAL PARK, NY US",9/18/2013,0,0,72,51
USW00094728,"NY CITY CENTRAL PARK, NY US",9/19/2013,0,0,78,55
USW00094728,"NY CITY CENTRAL PARK, NY US",9/20/2013,0,0,79,60
USW00094728,"NY CITY CENTRAL PARK, NY US",9/21/2013,0.72,0,77,61
USW00094728,"NY CITY CENTRAL PARK, NY US",9/22/2013,0.45,0,69,54
USW00094728,"NY CITY CENTRAL PARK, NY US",9/23/2013,0,0,66,50
USW00094728,"NY CITY CENTRAL PARK, NY US",9/24/2013,0,0,73,47
USW00094728,"NY CITY CENTRAL PARK, NY US",9/25/2013,0,0,73,52
USW00094728,"NY CITY CENTRAL PARK, NY US",9/26/2013,0,0,71,58
USW00094728,"NY CITY CENTRAL PARK, NY US",9/27/2013,0,0,69,57
USW00094728,"NY CITY CENTRAL PARK, NY US",9/28/2013,0,0,73,56
USW00094728,"NY CITY CENTRAL PARK, NY US",9/29/2013,0,0,72,57
USW00094728,"NY CITY CENTRAL PARK, NY US",9/30/2013,0,0,75,56
USW00094728,"NY CITY CENTRAL PARK, NY US",10/1/2013,0,0,82,59
USW00094728,"NY CITY CENTRAL PARK, NY US",10/2/2013,0,0,83,64
USW00094728,"NY CITY CENTRAL PARK, NY US",10/3/2013,0,0,78,63
USW00094728,"NY CITY CENTRAL PARK, NY US",10/4/2013,0,0,86,66
USW00094728,"NY CITY CENTRAL PARK, NY US",10/5/2013,0,0,76,64
USW00094728,"NY CITY CENTRAL PARK, NY US",10/6/2013,0,0,70,65
USW00094728,"NY CITY CENTRAL PARK, NY US",10/7/2013,0.25,0,76,60
USW00094728,"NY CITY CENTRAL PARK, NY US",10/8/2013,0,0,67,54
USW00094728,"NY CITY CENTRAL PARK, NY US",10/9/2013,0,0,62,53
USW00094728,"NY CITY CENTRAL PARK, NY US",10/10/2013,0,0,65,54
USW00094728,"NY CITY CENTRAL PARK, NY US",10/11/2013,0.02,0,68,60
USW00094728,"NY CITY CENTRAL PARK, NY US",10/12/2013,0,0,72,60
USW00094728,"NY CITY CENTRAL PARK, NY US",10/13/2013,0,0,65,56
USW00094728,"NY CITY CENTRAL PARK, NY US",10/14/2013,0,0,66,52
USW00094728,"NY CITY CENTRAL PARK, NY US",10/15/2013,0,0,72,53
USW00094728,"NY CITY CENTRAL PARK, NY US",10/16/2013,0,0,67,56
USW00094728,"NY CITY CENTRAL PARK, NY US",10/17/2013,0.02,0,73,61
USW00094728,"NY CITY CENTRAL PARK, NY US",10/18/2013,0,0,68,55
USW00094728,"NY CITY CENTRAL PARK, NY US",10/19/2013,0.01,0,64,52
USW00094728,"NY CITY CENTRAL PARK, NY US",10/20/2013,0,0,63,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/21/2013,0,0,66,50
USW00094728,"NY CITY CENTRAL PARK, NY US",10/22/2013,0,0,67,51
USW00094728,"NY CITY CENTRAL PARK, NY US",10/23/2013,0,0,55,45
USW00094728,"NY CITY CENTRAL PARK, NY US",10/24/2013,0,0,54,41
USW00094728,"NY CITY CENTRAL PARK, NY US",10/25/2013,0,0,53,40
USW00094728,"NY CITY CENTRAL PARK, NY US",10/26/2013,0,0,55,41
USW00094728,"NY CITY CENTRAL PARK, NY US",10/27/2013,0,0,58,46
USW00094728,"NY CITY CENTRAL PARK, NY US",10/28/2013,0,0,61,43
USW00094728,"NY CITY CENTRAL PARK, NY US",10/29/2013,0,0,56,44
USW00094728,"NY CITY CENTRAL PARK, NY US",10/30/2013,0,0,60,47
USW00094728,"NY CITY CENTRAL PARK, NY US",10/31/2013,0.06,0,66,53
USW00094728,"NY CITY CENTRAL PARK, NY US",11/1/2013,0.13,0,70,59
USW00094728,"NY CITY CENTRAL PARK, NY US",11/2/2013,0,0,68,55
USW00094728,"NY CITY CENTRAL PARK, NY US",11/3/2013,0,0,55,37
USW00094728,"NY CITY CENTRAL PARK, NY US",11/4/2013,0,0,46,35
USW00094728,"NY CITY CENTRAL PARK, NY US",11/5/2013,0,0,55,41
USW00094728,"NY CITY CENTRAL PARK, NY US",11/6/2013,0,0,61,49
USW00094728,"NY CITY CENTRAL PARK, NY US",11/7/2013,0.13,0,64,44
USW00094728,"NY CITY CENTRAL PARK, NY US",11/8/2013,0,0,50,40
USW00094728,"NY CITY CENTRAL PARK, NY US",11/9/2013,0,0,50,38
USW00094728,"NY CITY CENTRAL PARK, NY US",11/10/2013,0,0,61,44
USW00094728,"NY CITY CENTRAL PARK, NY US",11/11/2013,0,0,53,43
USW00094728,"NY CITY CENTRAL PARK, NY US",11/12/2013,0.03,0,52,31
USW00094728,"NY CITY CENTRAL PARK, NY US",11/13/2013,0,0,39,29
USW00094728,"NY CITY CENTRAL PARK, NY US",11/14/2013,0,0,52,33
USW00094728,"NY CITY CENTRAL PARK, NY US",11/15/2013,0,0,57,44
USW00094728,"NY CITY CENTRAL PARK, NY US",11/16/2013,0.05,0,60,45
USW00094728,"NY CITY CENTRAL PARK, NY US",11/17/2013,0.03,0,60,51
USW00094728,"NY CITY CENTRAL PARK, NY US",11/18/2013,0.22,0,65,51
USW00094728,"NY CITY CENTRAL PARK, NY US",11/19/2013,0,0,51,36
USW00094728,"NY CITY CENTRAL PARK, NY US",11/20/2013,0,0,44,32
USW00094728,"NY CITY CENTRAL PARK, NY US",11/21/2013,0,0,52,35
USW00094728,"NY CITY CENTRAL PARK, NY US",11/22/2013,0.07,0,57,51
USW00094728,"NY CITY CENTRAL PARK, NY US",11/23/2013,0,0,54,31
USW00094728,"NY CITY CENTRAL PARK, NY US",11/24/2013,0,0,30,23
USW00094728,"NY CITY CENTRAL PARK, NY US",11/25/2013,0,0,35,23
USW00094728,"NY CITY CENTRAL PARK, NY US",11/26/2013,0.51,0,47,33
USW00094728,"NY CITY CENTRAL PARK, NY US",11/27/2013,1.98,0,62,35
USW00094728,"NY CITY CENTRAL PARK, NY US",11/28/2013,0,0,35,30
USW00094728,"NY CITY CENTRAL PARK, NY US",11/29/2013,0,0,39,29
USW00094728,"NY CITY CENTRAL PARK, NY US",11/30/2013,0,0,39,25
USW00094728,"NY CITY CENTRAL PARK, NY US",12/1/2013,0,0,49,36
USW00094728,"NY CITY CENTRAL PARK, NY US",12/2/2013,0,0,49,41
USW00094728,"NY CITY CENTRAL PARK, NY US",12/3/2013,0,0,53,38
USW00094728,"NY CITY CENTRAL PARK, NY US",12/4/2013,0,0,52,41
USW00094728,"NY CITY CENTRAL PARK, NY US",12/5/2013,0.01,0,60,48
USW00094728,"NY CITY CENTRAL PARK, NY US",12/6/2013,0.73,0,62,37
USW00094728,"NY CITY CENTRAL PARK, NY US",12/7/2013,0.14,0,41,32
USW00094728,"NY CITY CENTRAL PARK, NY US",12/8/2013,0.08,0.7,33,29
USW00094728,"NY CITY CENTRAL PARK, NY US",12/9/2013,0.3,0,39,31
USW00094728,"NY CITY CENTRAL PARK, NY US",12/10/2013,0.23,1.4,37,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/11/2013,0,0,33,27
USW00094728,"NY CITY CENTRAL PARK, NY US",12/12/2013,0,0,30,23
USW00094728,"NY CITY CENTRAL PARK, NY US",12/13/2013,0,0,35,23
USW00094728,"NY CITY CENTRAL PARK, NY US",12/14/2013,0.73,5,34,22
USW00094728,"NY CITY CENTRAL PARK, NY US",12/15/2013,0.72,0,40,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/16/2013,0,0,33,25
USW00094728,"NY CITY CENTRAL PARK, NY US",12/17/2013,0.19,1.5,32,24
USW00094728,"NY CITY CENTRAL PARK, NY US",12/18/2013,0,0,37,23
USW00094728,"NY CITY CENTRAL PARK, NY US",12/19/2013,0,0,47,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/20/2013,0,0,53,41
USW00094728,"NY CITY CENTRAL PARK, NY US",12/21/2013,0.01,0,65,51
USW00094728,"NY CITY CENTRAL PARK, NY US",12/22/2013,0,0,71,61
USW00094728,"NY CITY CENTRAL PARK, NY US",12/23/2013,0.51,0,64,42
USW00094728,"NY CITY CENTRAL PARK, NY US",12/24/2013,0,0,42,26
USW00094728,"NY CITY CENTRAL PARK, NY US",12/25/2013,0,0,31,19
USW00094728,"NY CITY CENTRAL PARK, NY US",12/26/2013,0,0,36,30
USW00094728,"NY CITY CENTRAL PARK, NY US",12/27/2013,0,0,40,31
USW00094728,"NY CITY CENTRAL PARK, NY US",12/28/2013,0,0,55,36
USW00094728,"NY CITY CENTRAL PARK, NY US",12/29/2013,1.2,0,48,41
USW00094728,"NY CITY CENTRAL PARK, NY US",12/30/2013,0,0,45,23
USW00094728,"NY CITY CENTRAL PARK, NY US",12/31/2013,0,0,32,21
USW00094728,"NY CITY CENTRAL PARK, NY US",1/1/2014,0,0,33,24
USW00094728,"NY CITY CENTRAL PARK, NY US",1/2/2014,0.33,3.1,33,18
USW00094728,"NY CITY CENTRAL PARK, NY US",1/3/2014,0.29,3.3,18,9
USW00094728,"NY CITY CENTRAL PARK, NY US",1/4/2014,0,0,29,8
USW00094728,"NY CITY CENTRAL PARK, NY US",1/5/2014,0.14,0,40,27
USW00094728,"NY CITY CENTRAL PARK, NY US",1/6/2014,0.36,0,55,19
USW00094728,"NY CITY CENTRAL PARK, NY US",1/7/2014,0,0,19,4
USW00094728,"NY CITY CENTRAL PARK, NY US",1/8/2014,0,0,22,9
USW00094728,"NY CITY CENTRAL PARK, NY US",1/9/2014,0,0,32,22
USW00094728,"NY CITY CENTRAL PARK, NY US",1/10/2014,0.11,0,37,30
USW00094728,"NY CITY CENTRAL PARK, NY US",1/11/2014,0.5,0,58,37
USW00094728,"NY CITY CENTRAL PARK, NY US",1/12/2014,0.05,0,54,38
USW00094728,"NY CITY CENTRAL PARK, NY US",1/13/2014,0,0,51,37
USW00094728,"NY CITY CENTRAL PARK, NY US",1/14/2014,0.38,0,52,44
USW00094728,"NY CITY CENTRAL PARK, NY US",1/15/2014,0,0,47,39
USW00094728,"NY CITY CENTRAL PARK, NY US",1/16/2014,0,0,42,36
USW00094728,"NY CITY CENTRAL PARK, NY US",1/17/2014,0,0,44,33
USW00094728,"NY CITY CENTRAL PARK, NY US",1/18/2014,0.07,0,41,29
USW00094728,"NY CITY CENTRAL PARK, NY US",1/19/2014,0,0,38,24
USW00094728,"NY CITY CENTRAL PARK, NY US",1/20/2014,0,0,46,31
USW00094728,"NY CITY CENTRAL PARK, NY US",1/21/2014,0.46,11,31,11
USW00094728,"NY CITY CENTRAL PARK, NY US",1/22/2014,0.02,0.5,17,5
USW00094728,"NY CITY CENTRAL PARK, NY US",1/23/2014,0,0,20,7
USW00094728,"NY CITY CENTRAL PARK, NY US",1/24/2014,0,0,20,10
USW00094728,"NY CITY CENTRAL PARK, NY US",1/25/2014,0.04,1,28,19
USW00094728,"NY CITY CENTRAL PARK, NY US",1/26/2014,0,0,34,17
USW00094728,"NY CITY CENTRAL PARK, NY US",1/27/2014,0,0,44,21
USW00094728,"NY CITY CENTRAL PARK, NY US",1/28/2014,0,0,21,12
USW00094728,"NY CITY CENTRAL PARK, NY US",1/29/2014,0.04,0.8,23,14
USW00094728,"NY CITY CENTRAL PARK, NY US",1/30/2014,0,0,30,16
USW00094728,"NY CITY CENTRAL PARK, NY US",1/31/2014,0,0,39,25
USW00094728,"NY CITY CENTRAL PARK, NY US",2/1/2014,0,0,45,36
USW00094728,"NY CITY CENTRAL PARK, NY US",2/2/2014,0,0,56,39
USW00094728,"NY CITY CENTRAL PARK, NY US",2/3/2014,1.17,8,43,27
USW00094728,"NY CITY CENTRAL PARK, NY US",2/4/2014,0,0,35,22
USW00094728,"NY CITY CENTRAL PARK, NY US",2/5/2014,1.43,4,34,29
USW00094728,"NY CITY CENTRAL PARK, NY US",2/6/2014,0,0,32,21
USW00094728,"NY CITY CENTRAL PARK, NY US",2/7/2014,0,0,32,24
USW00094728,"NY CITY CENTRAL PARK, NY US",2/8/2014,0,0,29,21
USW00094728,"NY CITY CENTRAL PARK, NY US",2/9/2014,0.1,1.2,31,21
USW00094728,"NY CITY CENTRAL PARK, NY US",2/10/2014,0,0,29,21
USW00094728,"NY CITY CENTRAL PARK, NY US",2/11/2014,0,0,26,16
USW00094728,"NY CITY CENTRAL PARK, NY US",2/12/2014,0,0,25,13
USW00094728,"NY CITY CENTRAL PARK, NY US",2/13/2014,1.78,9.5,36,24
USW00094728,"NY CITY CENTRAL PARK, NY US",2/14/2014,0.3,3,40,31
USW00094728,"NY CITY CENTRAL PARK, NY US",2/15/2014,0.13,1.6,37,27
USW00094728,"NY CITY CENTRAL PARK, NY US",2/16/2014,0,0,30,21
USW00094728,"NY CITY CENTRAL PARK, NY US",2/17/2014,0,0,32,18
USW00094728,"NY CITY CENTRAL PARK, NY US",2/18/2014,0.16,1.5,39,26
USW00094728,"NY CITY CENTRAL PARK, NY US",2/19/2014,0.26,0,45,34
USW00094728,"NY CITY CENTRAL PARK, NY US",2/20/2014,0.03,0,51,37
USW00094728,"NY CITY CENTRAL PARK, NY US",2/21/2014,0.09,0,49,36
USW00094728,"NY CITY CENTRAL PARK, NY US",2/22/2014,0,0,54,40
USW00094728,"NY CITY CENTRAL PARK, NY US",2/23/2014,0,0,54,43
USW00094728,"NY CITY CENTRAL PARK, NY US",2/24/2014,0,0,44,27
USW00094728,"NY CITY CENTRAL PARK, NY US",2/25/2014,0,0,33,24
USW00094728,"NY CITY CENTRAL PARK, NY US",2/26/2014,0.03,0.2,31,20
USW00094728,"NY CITY CENTRAL PARK, NY US",2/27/2014,0,0,34,14
USW00094728,"NY CITY CENTRAL PARK, NY US",2/28/2014,0,0,24,9
USW00094728,"NY CITY CENTRAL PARK, NY US",3/1/2014,0,0,37,20
USW00094728,"NY CITY CENTRAL PARK, NY US",3/2/2014,0,0,40,32
USW00094728,"NY CITY CENTRAL PARK, NY US",3/3/2014,0.04,0.1,32,17
USW00094728,"NY CITY CENTRAL PARK, NY US",3/4/2014,0,0,29,13
USW00094728,"NY CITY CENTRAL PARK, NY US",3/5/2014,0,0,39,26
USW00094728,"NY CITY CENTRAL PARK, NY US",3/6/2014,0,0,31,16
USW00094728,"NY CITY CENTRAL PARK, NY US",3/7/2014,0,0,37,26
USW00094728,"NY CITY CENTRAL PARK, NY US",3/8/2014,0,0,57,35
USW00094728,"NY CITY CENTRAL PARK, NY US",3/9/2014,0,0,44,36
USW00094728,"NY CITY CENTRAL PARK, NY US",3/10/2014,0,0,51,36
USW00094728,"NY CITY CENTRAL PARK, NY US",3/11/2014,0,0,66,45
USW00094728,"NY CITY CENTRAL PARK, NY US",3/12/2014,0.35,0,56,32
USW00094728,"NY CITY CENTRAL PARK, NY US",3/13/2014,0,0,32,18
USW00094728,"NY CITY CENTRAL PARK, NY US",3/14/2014,0,0,46,22
USW00094728,"NY CITY CENTRAL PARK, NY US",3/15/2014,0,0,58,42
USW00094728,"NY CITY CENTRAL PARK, NY US",3/16/2014,0,0,42,30
USW00094728,"NY CITY CENTRAL PARK, NY US",3/17/2014,0,0,35,23
USW00094728,"NY CITY CENTRAL PARK, NY US",3/18/2014,0,0,43,28
USW00094728,"NY CITY CENTRAL PARK, NY US",3/19/2014,0.92,0,46,32
USW00094728,"NY CITY CENTRAL PARK, NY US",3/20/2014,0,0,54,40
USW00094728,"NY CITY CENTRAL PARK, NY US",3/21/2014,0,0,51,39
USW00094728,"NY CITY CENTRAL PARK, NY US",3/22/2014,0,0,63,41
USW00094728,"NY CITY CENTRAL PARK, NY US",3/23/2014,0,0,42,27
USW00094728,"NY CITY CENTRAL PARK, NY US",3/24/2014,0,0,35,21
USW00094728,"NY CITY CENTRAL PARK, NY US",3/25/2014,0,0,39,26
USW00094728,"NY CITY CENTRAL PARK, NY US",3/26/2014,0,0,36,24
USW00094728,"NY CITY CENTRAL PARK, NY US",3/27/2014,0,0,44,22
USW00094728,"NY CITY CENTRAL PARK, NY US",3/28/2014,0.04,0,62,37
USW00094728,"NY CITY CENTRAL PARK, NY US",3/29/2014,1.81,0,59,43
USW00094728,"NY CITY CENTRAL PARK, NY US",3/30/2014,0.35,0,49,39
USW00094728,"NY CITY CENTRAL PARK, NY US",3/31/2014,0.16,0,56,36
USW00094728,"NY CITY CENTRAL PARK, NY US",4/1/2014,0,0,60,39
USW00094728,"NY CITY CENTRAL PARK, NY US",4/2/2014,0,0,54,42
USW00094728,"NY CITY CENTRAL PARK, NY US",4/3/2014,0.07,0,67,46
USW00094728,"NY CITY CENTRAL PARK, NY US",4/4/2014,0.21,0,47,40
USW00094728,"NY CITY CENTRAL PARK, NY US",4/5/2014,0,0,54,40
USW00094728,"NY CITY CENTRAL PARK, NY US",4/6/2014,0,0,61,36
USW00094728,"NY CITY CENTRAL PARK, NY US",4/7/2014,0.52,0,53,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/8/2014,0.34,0,64,46
USW00094728,"NY CITY CENTRAL PARK, NY US",4/9/2014,0,0,61,45
USW00094728,"NY CITY CENTRAL PARK, NY US",4/10/2014,0,0,58,42
USW00094728,"NY CITY CENTRAL PARK, NY US",4/11/2014,0,0,75,56
USW00094728,"NY CITY CENTRAL PARK, NY US",4/12/2014,0,0,73,50
USW00094728,"NY CITY CENTRAL PARK, NY US",4/13/2014,0,0,77,54
USW00094728,"NY CITY CENTRAL PARK, NY US",4/14/2014,0,0,75,59
USW00094728,"NY CITY CENTRAL PARK, NY US",4/15/2014,0.71,0,63,33
USW00094728,"NY CITY CENTRAL PARK, NY US",4/16/2014,0.05,0,49,31
USW00094728,"NY CITY CENTRAL PARK, NY US",4/17/2014,0,0,48,36
USW00094728,"NY CITY CENTRAL PARK, NY US",4/18/2014,0,0,49,35
USW00094728,"NY CITY CENTRAL PARK, NY US",4/19/2014,0,0,68,41
USW00094728,"NY CITY CENTRAL PARK, NY US",4/20/2014,0,0,60,45
USW00094728,"NY CITY CENTRAL PARK, NY US",4/21/2014,0,0,67,41
USW00094728,"NY CITY CENTRAL PARK, NY US",4/22/2014,0.01,0,71,51
USW00094728,"NY CITY CENTRAL PARK, NY US",4/23/2014,0,0,61,44
USW00094728,"NY CITY CENTRAL PARK, NY US",4/24/2014,0,0,62,42
USW00094728,"NY CITY CENTRAL PARK, NY US",4/25/2014,0.02,0,63,44
USW00094728,"NY CITY CENTRAL PARK, NY US",4/26/2014,0.92,0,67,46
USW00094728,"NY CITY CENTRAL PARK, NY US",4/27/2014,0,0,59,47
USW00094728,"NY CITY CENTRAL PARK, NY US",4/28/2014,0,0,67,45
USW00094728,"NY CITY CENTRAL PARK, NY US",4/29/2014,0.03,0,52,43
USW00094728,"NY CITY CENTRAL PARK, NY US",4/30/2014,4.97,0,52,41
USW00094728,"NY CITY CENTRAL PARK, NY US",5/1/2014,0.12,0,78,51
USW00094728,"NY CITY CENTRAL PARK, NY US",5/2/2014,0,0,70,56
USW00094728,"NY CITY CENTRAL PARK, NY US",5/3/2014,0.08,0,71,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/4/2014,0.02,0,65,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/5/2014,0,0,70,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/6/2014,0,0,71,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/7/2014,0,0,69,50
USW00094728,"NY CITY CENTRAL PARK, NY US",5/8/2014,0.41,0,59,53
USW00094728,"NY CITY CENTRAL PARK, NY US",5/9/2014,0.04,0,63,55
USW00094728,"NY CITY CENTRAL PARK, NY US",5/10/2014,0.37,0,83,57
USW00094728,"NY CITY CENTRAL PARK, NY US",5/11/2014,0.03,0,82,60
USW00094728,"NY CITY CENTRAL PARK, NY US",5/12/2014,0,0,85,64
USW00094728,"NY CITY CENTRAL PARK, NY US",5/13/2014,0,0,73,53
USW00094728,"NY CITY CENTRAL PARK, NY US",5/14/2014,0.01,0,71,52
USW00094728,"NY CITY CENTRAL PARK, NY US",5/15/2014,0.15,0,71,58
USW00094728,"NY CITY CENTRAL PARK, NY US",5/16/2014,1.54,0,68,58
USW00094728,"NY CITY CENTRAL PARK, NY US",5/17/2014,0,0,70,53
USW00094728,"NY CITY CENTRAL PARK, NY US",5/18/2014,0,0,67,51
USW00094728,"NY CITY CENTRAL PARK, NY US",5/19/2014,0,0,72,49
USW00094728,"NY CITY CENTRAL PARK, NY US",5/20/2014,0,0,78,53
USW00094728,"NY CITY CENTRAL PARK, NY US",5/21/2014,0,0,74,63
USW00094728,"NY CITY CENTRAL PARK, NY US",5/22/2014,0.24,0,67,59
USW00094728,"NY CITY CENTRAL PARK, NY US",5/23/2014,0.91,0,71,56
USW00094728,"NY CITY CENTRAL PARK, NY US",5/24/2014,0.4,0,70,57
USW00094728,"NY CITY CENTRAL PARK, NY US",5/25/2014,0,0,80,55
USW00094728,"NY CITY CENTRAL PARK, NY US",5/26/2014,0,0,86,66
USW00094728,"NY CITY CENTRAL PARK, NY US",5/27/2014,0,0,86,64
USW00094728,"NY CITY CENTRAL PARK, NY US",5/28/2014,0,0,64,54
USW00094728,"NY CITY CENTRAL PARK, NY US",5/29/2014,0,0,66,51
USW00094728,"NY CITY CENTRAL PARK, NY US",5/30/2014,0,0,75,55
USW00094728,"NY CITY CENTRAL PARK, NY US",5/31/2014,0.05,0,73,57
USW00094728,"NY CITY CENTRAL PARK, NY US",6/1/2014,0,0,77,55
USW00094728,"NY CITY CENTRAL PARK, NY US",6/2/2014,0,0,80,59
USW00094728,"NY CITY CENTRAL PARK, NY US",6/3/2014,0.12,0,87,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/4/2014,0,0,82,63
USW00094728,"NY CITY CENTRAL PARK, NY US",6/5/2014,0.87,0,76,61
USW00094728,"NY CITY CENTRAL PARK, NY US",6/6/2014,0,0,76,61
USW00094728,"NY CITY CENTRAL PARK, NY US",6/7/2014,0,0,82,60
USW00094728,"NY CITY CENTRAL PARK, NY US",6/8/2014,0,0,86,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/9/2014,1.6,0,73,63
USW00094728,"NY CITY CENTRAL PARK, NY US",6/10/2014,0,0,77,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/11/2014,0.02,0,70,61
USW00094728,"NY CITY CENTRAL PARK, NY US",6/12/2014,0.07,0,73,60
USW00094728,"NY CITY CENTRAL PARK, NY US",6/13/2014,1.28,0,79,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/14/2014,0,0,74,60
USW00094728,"NY CITY CENTRAL PARK, NY US",6/15/2014,0,0,80,59
USW00094728,"NY CITY CENTRAL PARK, NY US",6/16/2014,0,0,81,63
USW00094728,"NY CITY CENTRAL PARK, NY US",6/17/2014,0,0,89,71
USW00094728,"NY CITY CENTRAL PARK, NY US",6/18/2014,0,0,89,76
USW00094728,"NY CITY CENTRAL PARK, NY US",6/19/2014,0.15,0,77,68
USW00094728,"NY CITY CENTRAL PARK, NY US",6/20/2014,0,0,79,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/21/2014,0,0,78,62
USW00094728,"NY CITY CENTRAL PARK, NY US",6/22/2014,0,0,79,64
USW00094728,"NY CITY CENTRAL PARK, NY US",6/23/2014,0,0,81,65
USW00094728,"NY CITY CENTRAL PARK, NY US",6/24/2014,0,0,81,68
USW00094728,"NY CITY CENTRAL PARK, NY US",6/25/2014,0.08,0,85,70
USW00094728,"NY CITY CENTRAL PARK, NY US",6/26/2014,0.07,0,85,70
USW00094728,"NY CITY CENTRAL PARK, NY US",6/27/2014,0,0,83,67
USW00094728,"NY CITY CENTRAL PARK, NY US",6/28/2014,0,0,87,66
USW00094728,"NY CITY CENTRAL PARK, NY US",6/29/2014,0,0,83,68
USW00094728,"NY CITY CENTRAL PARK, NY US",6/30/2014,0,0,84,69
USW00094728,"NY CITY CENTRAL PARK, NY US",7/1/2014,0,0,89,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/2/2014,0.96,0,91,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/3/2014,1.78,0,87,69
USW00094728,"NY CITY CENTRAL PARK, NY US",7/4/2014,0.14,0,74,65
USW00094728,"NY CITY CENTRAL PARK, NY US",7/5/2014,0,0,81,63
USW00094728,"NY CITY CENTRAL PARK, NY US",7/6/2014,0,0,84,66
USW00094728,"NY CITY CENTRAL PARK, NY US",7/7/2014,0.04,0,90,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/8/2014,0.39,0,91,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/9/2014,0.09,0,88,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/10/2014,0,0,83,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/11/2014,0,0,86,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/12/2014,0,0,85,71
USW00094728,"NY CITY CENTRAL PARK, NY US",7/13/2014,0.03,0,83,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/14/2014,0.46,0,84,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/15/2014,1.3,0,86,72
USW00094728,"NY CITY CENTRAL PARK, NY US",7/16/2014,0,0,81,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/17/2014,0,0,81,67
USW00094728,"NY CITY CENTRAL PARK, NY US",7/18/2014,0,0,81,64
USW00094728,"NY CITY CENTRAL PARK, NY US",7/19/2014,0,0,76,68
USW00094728,"NY CITY CENTRAL PARK, NY US",7/20/2014,0,0,80,66
